TIME_PERIOD;GEO;AGE;SEX;OBS_VALUE;OBS_STATUS
2021-W04;CH04;Y85T89;F;27;P
2021-W04;CH04;Y85T89;M;18;P
2021-W04;CH04;Y_GE90;T;90;P
2021-W04;CH04;Y_GE90;F;58;P
2021-W04;CH04;Y_GE90;M;32;P
2021-W04;CH05;_T;T;235;P
2021-W04;CH05;_T;F;118;P
2021-W04;CH05;_T;M;117;P
2021-W04;CH05;Y0T4;T;1;P
2021-W04;CH05;Y0T4;F;1;P
2021-W04;CH05;Y25T29;T;1;P
2021-W04;CH05;Y25T29;M;1;P
2021-W04;CH05;Y35T39;T;1;P
2021-W04;CH05;Y35T39;F;1;P
2021-W04;CH05;Y45T49;T;1;P
2021-W04;CH05;Y45T49;M;1;P
2021-W04;CH05;Y50T54;T;1;P
2021-W04;CH05;Y50T54;F;1;P
2021-W04;CH05;Y55T59;T;7;P
2021-W04;CH05;Y55T59;F;1;P
2021-W04;CH05;Y55T59;M;6;P
2021-W04;CH05;Y60T64;T;7;P
2021-W04;CH05;Y60T64;F;2;P
2021-W04;CH05;Y60T64;M;5;P
2021-W04;CH05;Y65T69;T;18;P
2021-W04;CH05;Y65T69;F;4;P
2021-W04;CH05;Y65T69;M;14;P
2021-W04;CH05;Y70T74;T;25;P
2021-W04;CH05;Y70T74;F;10;P
2021-W04;CH05;Y70T74;M;15;P
2021-W04;CH05;Y75T79;T;32;P
2021-W04;CH05;Y75T79;F;13;P
2021-W04;CH05;Y75T79;M;19;P
2021-W04;CH05;Y80T84;T;37;P
2021-W04;CH05;Y80T84;F;17;P
2021-W04;CH05;Y80T84;M;20;P
2021-W04;CH05;Y85T89;T;40;P
2021-W04;CH05;Y85T89;F;21;P
2021-W04;CH05;Y85T89;M;19;P
2021-W04;CH05;Y_GE90;T;64;P
2021-W04;CH05;Y_GE90;F;47;P
2021-W04;CH05;Y_GE90;M;17;P
2021-W04;CH06;_T;T;125;P
2021-W04;CH06;_T;F;72;P
2021-W04;CH06;_T;M;53;P
2021-W04;CH06;Y40T44;T;1;P
2021-W04;CH06;Y40T44;M;1;P
2021-W04;CH06;Y45T49;T;1;P
2021-W04;CH06;Y45T49;F;1;P
2021-W04;CH06;Y50T54;T;1;P
2021-W04;CH06;Y50T54;F;1;P
2021-W04;CH06;Y55T59;T;3;P
2021-W04;CH06;Y55T59;F;1;P
2021-W04;CH06;Y55T59;M;2;P
2021-W04;CH06;Y60T64;T;6;P
2021-W04;CH06;Y60T64;F;2;P
2021-W04;CH06;Y60T64;M;4;P
2021-W04;CH06;Y65T69;T;4;P
2021-W04;CH06;Y65T69;F;2;P
2021-W04;CH06;Y65T69;M;2;P
2021-W04;CH06;Y70T74;T;12;P
2021-W04;CH06;Y70T74;F;4;P
2021-W04;CH06;Y70T74;M;8;P
2021-W04;CH06;Y75T79;T;11;P
2021-W04;CH06;Y75T79;F;10;P
2021-W04;CH06;Y75T79;M;1;P
2021-W04;CH06;Y80T84;T;17;P
2021-W04;CH06;Y80T84;F;9;P
2021-W04;CH06;Y80T84;M;8;P
2021-W04;CH06;Y85T89;T;29;P
2021-W04;CH06;Y85T89;F;13;P
2021-W04;CH06;Y85T89;M;16;P
2021-W04;CH06;Y_GE90;T;40;P
2021-W04;CH06;Y_GE90;F;29;P
2021-W04;CH06;Y_GE90;M;11;P
2021-W04;CH07;_T;T;89;P
2021-W04;CH07;_T;F;46;P
2021-W04;CH07;_T;M;43;P
2021-W04;CH07;Y55T59;T;2;P
2021-W04;CH07;Y55T59;F;2;P
2021-W04;CH07;Y60T64;T;7;P
2021-W04;CH07;Y60T64;F;4;P
2021-W04;CH07;Y60T64;M;3;P
2021-W04;CH07;Y65T69;T;7;P
2021-W04;CH07;Y65T69;F;2;P
2021-W04;CH07;Y65T69;M;5;P
2021-W04;CH07;Y70T74;T;7;P
2021-W04;CH07;Y70T74;F;2;P
2021-W04;CH07;Y70T74;M;5;P
2021-W04;CH07;Y75T79;T;10;P
2021-W04;CH07;Y75T79;F;5;P
2021-W04;CH07;Y75T79;M;5;P
2021-W04;CH07;Y80T84;T;8;P
2021-W04;CH07;Y80T84;F;3;P
2021-W04;CH07;Y80T84;M;5;P
2021-W04;CH07;Y85T89;T;25;P
2021-W04;CH07;Y85T89;F;13;P
2021-W04;CH07;Y85T89;M;12;P
2021-W04;CH07;Y_GE90;T;23;P
2021-W04;CH07;Y_GE90;F;15;P
2021-W04;CH07;Y_GE90;M;8;P
2021-W05;CH;_T;T;1399;P
2021-W05;CH;_T;F;749;P
2021-W05;CH;_T;M;650;P
2021-W05;CH;Y0T4;T;6;P
2021-W05;CH;Y0T4;F;2;P
2021-W05;CH;Y0T4;M;4;P
2021-W05;CH;Y5T9;T;1;P
2021-W05;CH;Y5T9;M;1;P
2021-W05;CH;Y15T19;T;5;P
2021-W05;CH;Y15T19;F;1;P
2021-W05;CH;Y15T19;M;4;P
2021-W05;CH;Y20T24;T;2;P
2021-W05;CH;Y20T24;F;1;P
2021-W05;CH;Y20T24;M;1;P
2021-W05;CH;Y25T29;T;4;P
2021-W05;CH;Y25T29;F;2;P
2021-W05;CH;Y25T29;M;2;P
2021-W05;CH;Y30T34;T;3;P
2021-W05;CH;Y30T34;F;2;P
2021-W05;CH;Y30T34;M;1;P
2021-W05;CH;Y35T39;T;5;P
2021-W05;CH;Y35T39;F;3;P
2021-W05;CH;Y35T39;M;2;P
2021-W05;CH;Y40T44;T;8;P
2021-W05;CH;Y40T44;F;1;P
2021-W05;CH;Y40T44;M;7;P
2021-W05;CH;Y45T49;T;12;P
2021-W05;CH;Y45T49;F;5;P
2021-W05;CH;Y45T49;M;7;P
2021-W05;CH;Y50T54;T;21;P
2021-W05;CH;Y50T54;F;10;P
2021-W05;CH;Y50T54;M;11;P
2021-W05;CH;Y55T59;T;31;P
2021-W05;CH;Y55T59;F;10;P
2021-W05;CH;Y55T59;M;21;P
2021-W05;CH;Y60T64;T;54;P
2021-W05;CH;Y60T64;F;15;P
2021-W05;CH;Y60T64;M;39;P
2021-W05;CH;Y65T69;T;85;P
2021-W05;CH;Y65T69;F;41;P
2021-W05;CH;Y65T69;M;44;P
2021-W05;CH;Y70T74;T;116;P
2021-W05;CH;Y70T74;F;48;P
2021-W05;CH;Y70T74;M;68;P
2021-W05;CH;Y75T79;T;149;P
2021-W05;CH;Y75T79;F;56;P
2021-W05;CH;Y75T79;M;93;P
2021-W05;CH;Y80T84;T;197;P
2021-W05;CH;Y80T84;F;105;P
2021-W05;CH;Y80T84;M;92;P
2021-W05;CH;Y85T89;T;277;P
2021-W05;CH;Y85T89;F;155;P
2021-W05;CH;Y85T89;M;122;P
2021-W05;CH;Y_GE90;T;423;P
2021-W05;CH;Y_GE90;F;292;P
2021-W05;CH;Y_GE90;M;131;P
2021-W05;CH01;_T;T;217;P
2021-W05;CH01;_T;F;119;P
2021-W05;CH01;_T;M;98;P
2021-W05;CH01;Y20T24;T;1;P
2021-W05;CH01;Y20T24;M;1;P
2021-W05;CH01;Y30T34;T;1;P
2021-W05;CH01;Y30T34;F;1;P
2021-W05;CH01;Y35T39;T;1;P
2021-W05;CH01;Y35T39;M;1;P
2021-W05;CH01;Y45T49;T;3;P
2021-W05;CH01;Y45T49;F;1;P
2021-W05;CH01;Y45T49;M;2;P
2021-W05;CH01;Y50T54;T;4;P
2021-W05;CH01;Y50T54;M;4;P
2021-W05;CH01;Y55T59;T;6;P
2021-W05;CH01;Y55T59;F;2;P
2021-W05;CH01;Y55T59;M;4;P
2021-W05;CH01;Y60T64;T;5;P
2021-W05;CH01;Y60T64;F;1;P
2021-W05;CH01;Y60T64;M;4;P
2021-W05;CH01;Y65T69;T;15;P
2021-W05;CH01;Y65T69;F;7;P
2021-W05;CH01;Y65T69;M;8;P
2021-W05;CH01;Y70T74;T;14;P
2021-W05;CH01;Y70T74;F;5;P
2021-W05;CH01;Y70T74;M;9;P
2021-W05;CH01;Y75T79;T;29;P
2021-W05;CH01;Y75T79;F;7;P
2021-W05;CH01;Y75T79;M;22;P
2021-W05;CH01;Y80T84;T;35;P
2021-W05;CH01;Y80T84;F;22;P
2021-W05;CH01;Y80T84;M;13;P
2021-W05;CH01;Y85T89;T;36;P
2021-W05;CH01;Y85T89;F;22;P
2021-W05;CH01;Y85T89;M;14;P
2021-W05;CH01;Y_GE90;T;67;P
2021-W05;CH01;Y_GE90;F;51;P
2021-W05;CH01;Y_GE90;M;16;P
2021-W05;CH02;_T;T;314;P
2021-W05;CH02;_T;F;163;P
2021-W05;CH02;_T;M;151;P
2021-W05;CH02;Y15T19;T;1;P
2021-W05;CH02;Y15T19;M;1;P
2021-W05;CH02;Y30T34;T;1;P
2021-W05;CH02;Y30T34;F;1;P
2021-W05;CH02;Y40T44;T;2;P
2021-W05;CH02;Y40T44;M;2;P
2021-W05;CH02;Y45T49;T;3;P
2021-W05;CH02;Y45T49;F;1;P
2021-W05;CH02;Y45T49;M;2;P
2021-W05;CH02;Y50T54;T;10;P
2021-W05;CH02;Y50T54;F;5;P
2021-W05;CH02;Y50T54;M;5;P
2021-W05;CH02;Y55T59;T;3;P
2021-W05;CH02;Y55T59;M;3;P
2021-W05;CH02;Y60T64;T;12;P
2021-W05;CH02;Y60T64;F;1;P
2021-W05;CH02;Y60T64;M;11;P
2021-W05;CH02;Y65T69;T;22;P
2021-W05;CH02;Y65T69;F;13;P
2021-W05;CH02;Y65T69;M;9;P
2021-W05;CH02;Y70T74;T;25;P
2021-W05;CH02;Y70T74;F;6;P
2021-W05;CH02;Y70T74;M;19;P
2021-W05;CH02;Y75T79;T;28;P
2021-W05;CH02;Y75T79;F;10;P
2021-W05;CH02;Y75T79;M;18;P
2021-W05;CH02;Y80T84;T;38;P
2021-W05;CH02;Y80T84;F;17;P
2021-W05;CH02;Y80T84;M;21;P
2021-W05;CH02;Y85T89;T;74;P
2021-W05;CH02;Y85T89;F;40;P
2021-W05;CH02;Y85T89;M;34;P
2021-W05;CH02;Y_GE90;T;95;P
2021-W05;CH02;Y_GE90;F;69;P
2021-W05;CH02;Y_GE90;M;26;P
2021-W05;CH03;_T;T;194;P
2021-W05;CH03;_T;F;110;P
2021-W05;CH03;_T;M;84;P
2021-W05;CH03;Y0T4;T;3;P
2021-W05;CH03;Y0T4;F;1;P
2021-W05;CH03;Y0T4;M;2;P
2021-W05;CH03;Y15T19;T;1;P
2021-W05;CH03;Y15T19;M;1;P
2021-W05;CH03;Y35T39;T;2;P
2021-W05;CH03;Y35T39;F;2;P
2021-W05;CH03;Y40T44;T;2;P
2021-W05;CH03;Y40T44;M;2;P
2021-W05;CH03;Y45T49;T;2;P
2021-W05;CH03;Y45T49;F;1;P
2021-W05;CH03;Y45T49;M;1;P
2021-W05;CH03;Y50T54;T;2;P
2021-W05;CH03;Y50T54;F;2;P
2021-W05;CH03;Y55T59;T;7;P
2021-W05;CH03;Y55T59;F;2;P
2021-W05;CH03;Y55T59;M;5;P
2021-W05;CH03;Y60T64;T;10;P
2021-W05;CH03;Y60T64;F;6;P
2021-W05;CH03;Y60T64;M;4;P
2021-W05;CH03;Y65T69;T;7;P
2021-W05;CH03;Y65T69;F;3;P
2021-W05;CH03;Y65T69;M;4;P
2021-W05;CH03;Y70T74;T;11;P
2021-W05;CH03;Y70T74;F;5;P
2021-W05;CH03;Y70T74;M;6;P
2021-W05;CH03;Y75T79;T;14;P
2021-W05;CH03;Y75T79;F;7;P
2021-W05;CH03;Y75T79;M;7;P
2021-W05;CH03;Y80T84;T;24;P
2021-W05;CH03;Y80T84;F;13;P
2021-W05;CH03;Y80T84;M;11;P
2021-W05;CH03;Y85T89;T;38;P
2021-W05;CH03;Y85T89;F;19;P
2021-W05;CH03;Y85T89;M;19;P
2021-W05;CH03;Y_GE90;T;71;P
2021-W05;CH03;Y_GE90;F;49;P
2021-W05;CH03;Y_GE90;M;22;P
2021-W05;CH04;_T;T;255;P
2021-W05;CH04;_T;F;144;P
2021-W05;CH04;_T;M;111;P
2021-W05;CH04;Y0T4;T;1;P
2021-W05;CH04;Y0T4;M;1;P
2021-W05;CH04;Y15T19;T;1;P
2021-W05;CH04;Y15T19;M;1;P
2021-W05;CH04;Y25T29;T;2;P
2021-W05;CH04;Y25T29;F;1;P
2021-W05;CH04;Y25T29;M;1;P
2021-W05;CH04;Y40T44;T;2;P
2021-W05;CH04;Y40T44;M;2;P
2021-W05;CH04;Y45T49;T;2;P
2021-W05;CH04;Y45T49;F;1;P
2021-W05;CH04;Y45T49;M;1;P
2021-W05;CH04;Y50T54;T;2;P
2021-W05;CH04;Y50T54;F;1;P
2021-W05;CH04;Y50T54;M;1;P
2021-W05;CH04;Y55T59;T;7;P
2021-W05;CH04;Y55T59;F;3;P
2021-W05;CH04;Y55T59;M;4;P
2021-W05;CH04;Y60T64;T;8;P
2021-W05;CH04;Y60T64;F;2;P
2021-W05;CH04;Y60T64;M;6;P
2021-W05;CH04;Y65T69;T;18;P
2021-W05;CH04;Y65T69;F;11;P
2021-W05;CH04;Y65T69;M;7;P
2021-W05;CH04;Y70T74;T;24;P
2021-W05;CH04;Y70T74;F;12;P
2021-W05;CH04;Y70T74;M;12;P
2021-W05;CH04;Y75T79;T;26;P
2021-W05;CH04;Y75T79;F;10;P
2021-W05;CH04;Y75T79;M;16;P
2021-W05;CH04;Y80T84;T;38;P
2021-W05;CH04;Y80T84;F;21;P
2021-W05;CH04;Y80T84;M;17;P
2021-W05;CH04;Y85T89;T;47;P
2021-W05;CH04;Y85T89;F;33;P
2021-W05;CH04;Y85T89;M;14;P
2021-W05;CH04;Y_GE90;T;77;P
2021-W05;CH04;Y_GE90;F;49;P
2021-W05;CH04;Y_GE90;M;28;P
2021-W05;CH05;_T;T;206;P
2021-W05;CH05;_T;F;99;P
2021-W05;CH05;_T;M;107;P
2021-W05;CH05;Y25T29;T;2;P
2021-W05;CH05;Y25T29;F;1;P
2021-W05;CH05;Y25T29;M;1;P
2021-W05;CH05;Y35T39;T;1;P
2021-W05;CH05;Y35T39;F;1;P
2021-W05;CH05;Y40T44;T;1;P
2021-W05;CH05;Y40T44;F;1;P
2021-W05;CH05;Y45T49;T;1;P
2021-W05;CH05;Y45T49;F;1;P
2021-W05;CH05;Y55T59;T;2;P
2021-W05;CH05;Y55T59;F;2;P
2021-W05;CH05;Y60T64;T;7;P
2021-W05;CH05;Y60T64;F;2;P
2021-W05;CH05;Y60T64;M;5;P
2021-W05;CH05;Y65T69;T;16;P
2021-W05;CH05;Y65T69;F;4;P
2021-W05;CH05;Y65T69;M;12;P
2021-W05;CH05;Y70T74;T;24;P
2021-W05;CH05;Y70T74;F;10;P
2021-W05;CH05;Y70T74;M;14;P
2021-W05;CH05;Y75T79;T;27;P
2021-W05;CH05;Y75T79;F;11;P
2021-W05;CH05;Y75T79;M;16;P
2021-W05;CH05;Y80T84;T;32;P
2021-W05;CH05;Y80T84;F;15;P
2021-W05;CH05;Y80T84;M;17;P
2021-W05;CH05;Y85T89;T;43;P
2021-W05;CH05;Y85T89;F;19;P
2021-W05;CH05;Y85T89;M;24;P
2021-W05;CH05;Y_GE90;T;50;P
2021-W05;CH05;Y_GE90;F;32;P
2021-W05;CH05;Y_GE90;M;18;P
2021-W05;CH06;_T;T;149;P
2021-W05;CH06;_T;F;77;P
2021-W05;CH06;_T;M;72;P
2021-W05;CH06;Y0T4;T;1;P
2021-W05;CH06;Y0T4;M;1;P
2021-W05;CH06;Y5T9;T;1;P
2021-W05;CH06;Y5T9;M;1;P
2021-W05;CH06;Y15T19;T;2;P
2021-W05;CH06;Y15T19;F;1;P
2021-W05;CH06;Y15T19;M;1;P
2021-W05;CH06;Y30T34;T;1;P
2021-W05;CH06;Y30T34;M;1;P
2021-W05;CH06;Y35T39;T;1;P
2021-W05;CH06;Y35T39;M;1;P
2021-W05;CH06;Y50T54;T;1;P
2021-W05;CH06;Y50T54;M;1;P
2021-W05;CH06;Y55T59;T;4;P
2021-W05;CH06;Y55T59;F;1;P
2021-W05;CH06;Y55T59;M;3;P
2021-W05;CH06;Y60T64;T;7;P
2021-W05;CH06;Y60T64;F;2;P
2021-W05;CH06;Y60T64;M;5;P
2021-W05;CH06;Y65T69;T;4;P
2021-W05;CH06;Y65T69;F;1;P
2021-W05;CH06;Y65T69;M;3;P
2021-W05;CH06;Y70T74;T;14;P
2021-W05;CH06;Y70T74;F;7;P
2021-W05;CH06;Y70T74;M;7;P
2021-W05;CH06;Y75T79;T;14;P
2021-W05;CH06;Y75T79;F;4;P
2021-W05;CH06;Y75T79;M;10;P
2021-W05;CH06;Y80T84;T;25;P
2021-W05;CH06;Y80T84;F;13;P
2021-W05;CH06;Y80T84;M;12;P
2021-W05;CH06;Y85T89;T;28;P
2021-W05;CH06;Y85T89;F;17;P
2021-W05;CH06;Y85T89;M;11;P
2021-W05;CH06;Y_GE90;T;46;P
2021-W05;CH06;Y_GE90;F;31;P
2021-W05;CH06;Y_GE90;M;15;P
2021-W05;CH07;_T;T;64;P
2021-W05;CH07;_T;F;37;P
2021-W05;CH07;_T;M;27;P
2021-W05;CH07;Y0T4;T;1;P
2021-W05;CH07;Y0T4;F;1;P
2021-W05;CH07;Y20T24;T;1;P
2021-W05;CH07;Y20T24;F;1;P
2021-W05;CH07;Y40T44;T;1;P
2021-W05;CH07;Y40T44;M;1;P
2021-W05;CH07;Y45T49;T;1;P
2021-W05;CH07;Y45T49;M;1;P
2021-W05;CH07;Y50T54;T;2;P
2021-W05;CH07;Y50T54;F;2;P
2021-W05;CH07;Y55T59;T;2;P
2021-W05;CH07;Y55T59;M;2;P
2021-W05;CH07;Y60T64;T;5;P
2021-W05;CH07;Y60T64;F;1;P
2021-W05;CH07;Y60T64;M;4;P
2021-W05;CH07;Y65T69;T;3;P
2021-W05;CH07;Y65T69;F;2;P
2021-W05;CH07;Y65T69;M;1;P
2021-W05;CH07;Y70T74;T;4;P
2021-W05;CH07;Y70T74;F;3;P
2021-W05;CH07;Y70T74;M;1;P
2021-W05;CH07;Y75T79;T;11;P
2021-W05;CH07;Y75T79;F;7;P
2021-W05;CH07;Y75T79;M;4;P
2021-W05;CH07;Y80T84;T;5;P
2021-W05;CH07;Y80T84;F;4;P
2021-W05;CH07;Y80T84;M;1;P
2021-W05;CH07;Y85T89;T;11;P
2021-W05;CH07;Y85T89;F;5;P
2021-W05;CH07;Y85T89;M;6;P
2021-W05;CH07;Y_GE90;T;17;P
2021-W05;CH07;Y_GE90;F;11;P
2021-W05;CH07;Y_GE90;M;6;P
2021-W06;CH;_T;T;1365;P
2021-W06;CH;_T;F;698;P
2021-W06;CH;_T;M;667;P
2021-W06;CH;Y0T4;T;3;P
2021-W06;CH;Y0T4;F;2;P
2021-W06;CH;Y0T4;M;1;P
2021-W06;CH;Y5T9;T;2;P
2021-W06;CH;Y5T9;F;2;P
2021-W06;CH;Y15T19;T;4;P
2021-W06;CH;Y15T19;F;3;P
2021-W06;CH;Y15T19;M;1;P
2021-W06;CH;Y20T24;T;4;P
2021-W06;CH;Y20T24;M;4;P
2021-W06;CH;Y25T29;T;3;P
2021-W06;CH;Y25T29;F;1;P
2021-W06;CH;Y25T29;M;2;P
2021-W06;CH;Y30T34;T;3;P
2021-W06;CH;Y30T34;F;1;P
2021-W06;CH;Y30T34;M;2;P
2021-W06;CH;Y35T39;T;1;P
2021-W06;CH;Y35T39;F;1;P
2021-W06;CH;Y40T44;T;11;P
2021-W06;CH;Y40T44;F;4;P
2021-W06;CH;Y40T44;M;7;P
2021-W06;CH;Y45T49;T;12;P
2021-W06;CH;Y45T49;F;3;P
2021-W06;CH;Y45T49;M;9;P
2021-W06;CH;Y50T54;T;25;P
2021-W06;CH;Y50T54;F;11;P
2021-W06;CH;Y50T54;M;14;P
2021-W06;CH;Y55T59;T;28;P
2021-W06;CH;Y55T59;F;4;P
2021-W06;CH;Y55T59;M;24;P
2021-W06;CH;Y60T64;T;68;P
2021-W06;CH;Y60T64;F;22;P
2021-W06;CH;Y60T64;M;46;P
2021-W06;CH;Y65T69;T;82;P
2021-W06;CH;Y65T69;F;26;P
2021-W06;CH;Y65T69;M;56;P
2021-W06;CH;Y70T74;T;89;P
2021-W06;CH;Y70T74;F;38;P
2021-W06;CH;Y70T74;M;51;P
2021-W06;CH;Y75T79;T;164;P
2021-W06;CH;Y75T79;F;72;P
2021-W06;CH;Y75T79;M;92;P
2021-W06;CH;Y80T84;T;198;P
2021-W06;CH;Y80T84;F;93;P
2021-W06;CH;Y80T84;M;105;P
2021-W06;CH;Y85T89;T;251;P
2021-W06;CH;Y85T89;F;149;P
2021-W06;CH;Y85T89;M;102;P
2021-W06;CH;Y_GE90;T;417;P
2021-W06;CH;Y_GE90;F;266;P
2021-W06;CH;Y_GE90;M;151;P
2021-W06;CH01;_T;T;218;P
2021-W06;CH01;_T;F;111;P
2021-W06;CH01;_T;M;107;P
2021-W06;CH01;Y20T24;T;1;P
2021-W06;CH01;Y20T24;M;1;P
2021-W06;CH01;Y40T44;T;3;P
2021-W06;CH01;Y40T44;M;3;P
2021-W06;CH01;Y45T49;T;4;P
2021-W06;CH01;Y45T49;M;4;P
2021-W06;CH01;Y50T54;T;4;P
2021-W06;CH01;Y50T54;F;3;P
2021-W06;CH01;Y50T54;M;1;P
2021-W06;CH01;Y55T59;T;7;P
2021-W06;CH01;Y55T59;F;2;P
2021-W06;CH01;Y55T59;M;5;P
2021-W06;CH01;Y60T64;T;13;P
2021-W06;CH01;Y60T64;F;4;P
2021-W06;CH01;Y60T64;M;9;P
2021-W06;CH01;Y65T69;T;15;P
2021-W06;CH01;Y65T69;F;3;P
2021-W06;CH01;Y65T69;M;12;P
2021-W06;CH01;Y70T74;T;8;P
2021-W06;CH01;Y70T74;F;4;P
2021-W06;CH01;Y70T74;M;4;P
2021-W06;CH01;Y75T79;T;30;P
2021-W06;CH01;Y75T79;F;12;P
2021-W06;CH01;Y75T79;M;18;P
2021-W06;CH01;Y80T84;T;29;P
2021-W06;CH01;Y80T84;F;16;P
2021-W06;CH01;Y80T84;M;13;P
2021-W06;CH01;Y85T89;T;43;P
2021-W06;CH01;Y85T89;F;28;P
2021-W06;CH01;Y85T89;M;15;P
2021-W06;CH01;Y_GE90;T;61;P
2021-W06;CH01;Y_GE90;F;39;P
2021-W06;CH01;Y_GE90;M;22;P
2021-W06;CH02;_T;T;346;P
2021-W06;CH02;_T;F;172;P
2021-W06;CH02;_T;M;174;P
2021-W06;CH02;Y0T4;T;1;P
2021-W06;CH02;Y0T4;F;1;P
2021-W06;CH02;Y5T9;T;1;P
2021-W06;CH02;Y5T9;F;1;P
2021-W06;CH02;Y15T19;T;1;P
2021-W06;CH02;Y15T19;F;1;P
2021-W06;CH02;Y20T24;T;1;P
2021-W06;CH02;Y20T24;M;1;P
2021-W06;CH02;Y25T29;T;1;P
2021-W06;CH02;Y25T29;M;1;P
2021-W06;CH02;Y45T49;T;4;P
2021-W06;CH02;Y45T49;F;1;P
2021-W06;CH02;Y45T49;M;3;P
2021-W06;CH02;Y50T54;T;5;P
2021-W06;CH02;Y50T54;F;1;P
2021-W06;CH02;Y50T54;M;4;P
2021-W06;CH02;Y55T59;T;9;P
2021-W06;CH02;Y55T59;M;9;P
2021-W06;CH02;Y60T64;T;16;P
2021-W06;CH02;Y60T64;F;7;P
2021-W06;CH02;Y60T64;M;9;P
2021-W06;CH02;Y65T69;T;19;P
2021-W06;CH02;Y65T69;F;7;P
2021-W06;CH02;Y65T69;M;12;P
2021-W06;CH02;Y70T74;T;26;P
2021-W06;CH02;Y70T74;F;12;P
2021-W06;CH02;Y70T74;M;14;P
2021-W06;CH02;Y75T79;T;42;P
2021-W06;CH02;Y75T79;F;19;P
2021-W06;CH02;Y75T79;M;23;P
2021-W06;CH02;Y80T84;T;53;P
2021-W06;CH02;Y80T84;F;26;P
2021-W06;CH02;Y80T84;M;27;P
2021-W06;CH02;Y85T89;T;60;P
2021-W06;CH02;Y85T89;F;30;P
2021-W06;CH02;Y85T89;M;30;P
2021-W06;CH02;Y_GE90;T;107;P
2021-W06;CH02;Y_GE90;F;66;P
2021-W06;CH02;Y_GE90;M;41;P
2021-W06;CH03;_T;T;198;P
2021-W06;CH03;_T;F;110;P
2021-W06;CH03;_T;M;88;P
2021-W06;CH03;Y5T9;T;1;P
2021-W06;CH03;Y5T9;F;1;P
2021-W06;CH03;Y15T19;T;1;P
2021-W06;CH03;Y15T19;F;1;P
2021-W06;CH03;Y20T24;T;1;P
2021-W06;CH03;Y20T24;M;1;P
2021-W06;CH03;Y25T29;T;1;P
2021-W06;CH03;Y25T29;M;1;P
2021-W06;CH03;Y40T44;T;3;P
2021-W06;CH03;Y40T44;F;3;P
2021-W06;CH03;Y45T49;T;1;P
2021-W06;CH03;Y45T49;M;1;P
2021-W06;CH03;Y50T54;T;6;P
2021-W06;CH03;Y50T54;F;4;P
2021-W06;CH03;Y50T54;M;2;P
2021-W06;CH03;Y55T59;T;3;P
2021-W06;CH03;Y55T59;F;1;P
2021-W06;CH03;Y55T59;M;2;P
2021-W06;CH03;Y60T64;T;13;P
2021-W06;CH03;Y60T64;F;3;P
2021-W06;CH03;Y60T64;M;10;P
2021-W06;CH03;Y65T69;T;10;P
2021-W06;CH03;Y65T69;F;3;P
2021-W06;CH03;Y65T69;M;7;P
2021-W06;CH03;Y70T74;T;12;P
2021-W06;CH03;Y70T74;F;7;P
2021-W06;CH03;Y70T74;M;5;P
2021-W06;CH03;Y75T79;T;20;P
2021-W06;CH03;Y75T79;F;14;P
2021-W06;CH03;Y75T79;M;6;P
2021-W06;CH03;Y80T84;T;25;P
2021-W06;CH03;Y80T84;F;10;P
2021-W06;CH03;Y80T84;M;15;P
2021-W06;CH03;Y85T89;T;35;P
2021-W06;CH03;Y85T89;F;20;P
2021-W06;CH03;Y85T89;M;15;P
2021-W06;CH03;Y_GE90;T;66;P
2021-W06;CH03;Y_GE90;F;43;P
2021-W06;CH03;Y_GE90;M;23;P
2021-W06;CH04;_T;T;245;P
2021-W06;CH04;_T;F;127;P
2021-W06;CH04;_T;M;118;P
2021-W06;CH04;Y0T4;T;1;P
2021-W06;CH04;Y0T4;M;1;P
2021-W06;CH04;Y30T34;T;2;P
2021-W06;CH04;Y30T34;M;2;P
2021-W06;CH04;Y40T44;T;3;P
2021-W06;CH04;Y40T44;F;1;P
2021-W06;CH04;Y40T44;M;2;P
2021-W06;CH04;Y50T54;T;2;P
2021-W06;CH04;Y50T54;F;1;P
2021-W06;CH04;Y50T54;M;1;P
2021-W06;CH04;Y55T59;T;3;P
2021-W06;CH04;Y55T59;M;3;P
2021-W06;CH04;Y60T64;T;9;P
2021-W06;CH04;Y60T64;F;6;P
2021-W06;CH04;Y60T64;M;3;P
2021-W06;CH04;Y65T69;T;15;P
2021-W06;CH04;Y65T69;F;6;P
2021-W06;CH04;Y65T69;M;9;P
2021-W06;CH04;Y70T74;T;17;P
2021-W06;CH04;Y70T74;F;6;P
2021-W06;CH04;Y70T74;M;11;P
2021-W06;CH04;Y75T79;T;25;P
2021-W06;CH04;Y75T79;F;11;P
2021-W06;CH04;Y75T79;M;14;P
2021-W06;CH04;Y80T84;T;40;P
2021-W06;CH04;Y80T84;F;13;P
2021-W06;CH04;Y80T84;M;27;P
2021-W06;CH04;Y85T89;T;47;P
2021-W06;CH04;Y85T89;F;28;P
2021-W06;CH04;Y85T89;M;19;P
2021-W06;CH04;Y_GE90;T;81;P
2021-W06;CH04;Y_GE90;F;55;P
2021-W06;CH04;Y_GE90;M;26;P
2021-W06;CH05;_T;T;177;P
2021-W06;CH05;_T;F;90;P
2021-W06;CH05;_T;M;87;P
2021-W06;CH05;Y0T4;T;1;P
2021-W06;CH05;Y0T4;F;1;P
2021-W06;CH05;Y15T19;T;1;P
2021-W06;CH05;Y15T19;M;1;P
