"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2021-W08";"CH025";"Y85T89";"F";"P";2
"2021-W08";"CH025";"Y85T89";"M";"P";1
"2021-W08";"CH025";"Y_GE90";"T";"P";6
"2021-W08";"CH025";"Y_GE90";"F";"P";6
"2021-W08";"CH031";"_T";"T";"P";36
"2021-W08";"CH031";"_T";"F";"P";24
"2021-W08";"CH031";"_T";"M";"P";12
"2021-W08";"CH031";"Y50T54";"T";"P";1
"2021-W08";"CH031";"Y50T54";"F";"P";1
"2021-W08";"CH031";"Y60T64";"T";"P";1
"2021-W08";"CH031";"Y60T64";"M";"P";1
"2021-W08";"CH031";"Y65T69";"T";"P";2
"2021-W08";"CH031";"Y65T69";"F";"P";1
"2021-W08";"CH031";"Y65T69";"M";"P";1
"2021-W08";"CH031";"Y70T74";"T";"P";1
"2021-W08";"CH031";"Y70T74";"F";"P";1
"2021-W08";"CH031";"Y75T79";"T";"P";2
"2021-W08";"CH031";"Y75T79";"F";"P";2
"2021-W08";"CH031";"Y80T84";"T";"P";4
"2021-W08";"CH031";"Y80T84";"F";"P";1
"2021-W08";"CH031";"Y80T84";"M";"P";3
"2021-W08";"CH031";"Y85T89";"T";"P";9
"2021-W08";"CH031";"Y85T89";"F";"P";5
"2021-W08";"CH031";"Y85T89";"M";"P";4
"2021-W08";"CH031";"Y_GE90";"T";"P";16
"2021-W08";"CH031";"Y_GE90";"F";"P";13
"2021-W08";"CH031";"Y_GE90";"M";"P";3
"2021-W08";"CH032";"_T";"T";"P";44
"2021-W08";"CH032";"_T";"F";"P";27
"2021-W08";"CH032";"_T";"M";"P";17
"2021-W08";"CH032";"Y0T4";"T";"P";1
"2021-W08";"CH032";"Y0T4";"F";"P";1
"2021-W08";"CH032";"Y45T49";"T";"P";1
"2021-W08";"CH032";"Y45T49";"M";"P";1
"2021-W08";"CH032";"Y55T59";"T";"P";1
"2021-W08";"CH032";"Y55T59";"F";"P";1
"2021-W08";"CH032";"Y65T69";"T";"P";4
"2021-W08";"CH032";"Y65T69";"F";"P";2
"2021-W08";"CH032";"Y65T69";"M";"P";2
"2021-W08";"CH032";"Y70T74";"T";"P";2
"2021-W08";"CH032";"Y70T74";"F";"P";1
"2021-W08";"CH032";"Y70T74";"M";"P";1
"2021-W08";"CH032";"Y75T79";"T";"P";7
"2021-W08";"CH032";"Y75T79";"F";"P";3
"2021-W08";"CH032";"Y75T79";"M";"P";4
"2021-W08";"CH032";"Y80T84";"T";"P";4
"2021-W08";"CH032";"Y80T84";"F";"P";2
"2021-W08";"CH032";"Y80T84";"M";"P";2
"2021-W08";"CH032";"Y85T89";"T";"P";12
"2021-W08";"CH032";"Y85T89";"F";"P";9
"2021-W08";"CH032";"Y85T89";"M";"P";3
"2021-W08";"CH032";"Y_GE90";"T";"P";12
"2021-W08";"CH032";"Y_GE90";"F";"P";8
"2021-W08";"CH032";"Y_GE90";"M";"P";4
"2021-W08";"CH033";"_T";"T";"P";109
"2021-W08";"CH033";"_T";"F";"P";47
"2021-W08";"CH033";"_T";"M";"P";62
"2021-W08";"CH033";"Y0T4";"T";"P";1
"2021-W08";"CH033";"Y0T4";"F";"P";1
"2021-W08";"CH033";"Y30T34";"T";"P";1
"2021-W08";"CH033";"Y30T34";"M";"P";1
"2021-W08";"CH033";"Y40T44";"T";"P";2
"2021-W08";"CH033";"Y40T44";"M";"P";2
"2021-W08";"CH033";"Y45T49";"T";"P";1
"2021-W08";"CH033";"Y45T49";"F";"P";1
"2021-W08";"CH033";"Y50T54";"T";"P";1
"2021-W08";"CH033";"Y50T54";"M";"P";1
"2021-W08";"CH033";"Y60T64";"T";"P";6
"2021-W08";"CH033";"Y60T64";"F";"P";2
"2021-W08";"CH033";"Y60T64";"M";"P";4
"2021-W08";"CH033";"Y65T69";"T";"P";7
"2021-W08";"CH033";"Y65T69";"F";"P";2
"2021-W08";"CH033";"Y65T69";"M";"P";5
"2021-W08";"CH033";"Y70T74";"T";"P";11
"2021-W08";"CH033";"Y70T74";"F";"P";5
"2021-W08";"CH033";"Y70T74";"M";"P";6
"2021-W08";"CH033";"Y75T79";"T";"P";12
"2021-W08";"CH033";"Y75T79";"F";"P";5
"2021-W08";"CH033";"Y75T79";"M";"P";7
"2021-W08";"CH033";"Y80T84";"T";"P";18
"2021-W08";"CH033";"Y80T84";"F";"P";4
"2021-W08";"CH033";"Y80T84";"M";"P";14
"2021-W08";"CH033";"Y85T89";"T";"P";18
"2021-W08";"CH033";"Y85T89";"F";"P";8
"2021-W08";"CH033";"Y85T89";"M";"P";10
"2021-W08";"CH033";"Y_GE90";"T";"P";31
"2021-W08";"CH033";"Y_GE90";"F";"P";19
"2021-W08";"CH033";"Y_GE90";"M";"P";12
"2021-W08";"CH040";"_T";"T";"P";180
"2021-W08";"CH040";"_T";"F";"P";89
"2021-W08";"CH040";"_T";"M";"P";91
"2021-W08";"CH040";"Y25T29";"T";"P";2
"2021-W08";"CH040";"Y25T29";"F";"P";1
"2021-W08";"CH040";"Y25T29";"M";"P";1
"2021-W08";"CH040";"Y30T34";"T";"P";1
"2021-W08";"CH040";"Y30T34";"F";"P";1
"2021-W08";"CH040";"Y40T44";"T";"P";2
"2021-W08";"CH040";"Y40T44";"M";"P";2
"2021-W08";"CH040";"Y45T49";"T";"P";1
"2021-W08";"CH040";"Y45T49";"M";"P";1
"2021-W08";"CH040";"Y50T54";"T";"P";2
"2021-W08";"CH040";"Y50T54";"M";"P";2
"2021-W08";"CH040";"Y55T59";"T";"P";5
"2021-W08";"CH040";"Y55T59";"F";"P";3
"2021-W08";"CH040";"Y55T59";"M";"P";2
"2021-W08";"CH040";"Y60T64";"T";"P";5
"2021-W08";"CH040";"Y60T64";"F";"P";2
"2021-W08";"CH040";"Y60T64";"M";"P";3
"2021-W08";"CH040";"Y65T69";"T";"P";10
"2021-W08";"CH040";"Y65T69";"F";"P";6
"2021-W08";"CH040";"Y65T69";"M";"P";4
"2021-W08";"CH040";"Y70T74";"T";"P";21
"2021-W08";"CH040";"Y70T74";"F";"P";7
"2021-W08";"CH040";"Y70T74";"M";"P";14
"2021-W08";"CH040";"Y75T79";"T";"P";19
"2021-W08";"CH040";"Y75T79";"F";"P";5
"2021-W08";"CH040";"Y75T79";"M";"P";14
"2021-W08";"CH040";"Y80T84";"T";"P";27
"2021-W08";"CH040";"Y80T84";"F";"P";14
"2021-W08";"CH040";"Y80T84";"M";"P";13
"2021-W08";"CH040";"Y85T89";"T";"P";35
"2021-W08";"CH040";"Y85T89";"F";"P";15
"2021-W08";"CH040";"Y85T89";"M";"P";20
"2021-W08";"CH040";"Y_GE90";"T";"P";50
"2021-W08";"CH040";"Y_GE90";"F";"P";35
"2021-W08";"CH040";"Y_GE90";"M";"P";15
"2021-W08";"CH051";"_T";"T";"P";8
"2021-W08";"CH051";"_T";"F";"P";4
"2021-W08";"CH051";"_T";"M";"P";4
"2021-W08";"CH051";"Y55T59";"T";"P";2
"2021-W08";"CH051";"Y55T59";"M";"P";2
"2021-W08";"CH051";"Y65T69";"T";"P";1
"2021-W08";"CH051";"Y65T69";"F";"P";1
"2021-W08";"CH051";"Y75T79";"T";"P";1
"2021-W08";"CH051";"Y75T79";"F";"P";1
"2021-W08";"CH051";"Y85T89";"T";"P";3
"2021-W08";"CH051";"Y85T89";"F";"P";1
"2021-W08";"CH051";"Y85T89";"M";"P";2
"2021-W08";"CH051";"Y_GE90";"T";"P";1
"2021-W08";"CH051";"Y_GE90";"F";"P";1
"2021-W08";"CH052";"_T";"T";"P";18
"2021-W08";"CH052";"_T";"F";"P";11
"2021-W08";"CH052";"_T";"M";"P";7
"2021-W08";"CH052";"Y20T24";"T";"P";1
"2021-W08";"CH052";"Y20T24";"M";"P";1
"2021-W08";"CH052";"Y60T64";"T";"P";1
"2021-W08";"CH052";"Y60T64";"F";"P";1
"2021-W08";"CH052";"Y70T74";"T";"P";1
"2021-W08";"CH052";"Y70T74";"F";"P";1
"2021-W08";"CH052";"Y75T79";"T";"P";4
"2021-W08";"CH052";"Y75T79";"F";"P";1
"2021-W08";"CH052";"Y75T79";"M";"P";3
"2021-W08";"CH052";"Y80T84";"T";"P";2
"2021-W08";"CH052";"Y80T84";"F";"P";2
"2021-W08";"CH052";"Y85T89";"T";"P";2
"2021-W08";"CH052";"Y85T89";"F";"P";2
"2021-W08";"CH052";"Y_GE90";"T";"P";7
"2021-W08";"CH052";"Y_GE90";"F";"P";4
"2021-W08";"CH052";"Y_GE90";"M";"P";3
"2021-W08";"CH053";"_T";"T";"P";7
"2021-W08";"CH053";"_T";"F";"P";1
"2021-W08";"CH053";"_T";"M";"P";6
"2021-W08";"CH053";"Y50T54";"T";"P";1
"2021-W08";"CH053";"Y50T54";"M";"P";1
"2021-W08";"CH053";"Y55T59";"T";"P";1
"2021-W08";"CH053";"Y55T59";"F";"P";1
"2021-W08";"CH053";"Y_GE90";"T";"P";5
"2021-W08";"CH053";"Y_GE90";"M";"P";5
"2021-W08";"CH054";"_T";"T";"P";3
"2021-W08";"CH054";"_T";"F";"P";1
"2021-W08";"CH054";"_T";"M";"P";2
"2021-W08";"CH054";"Y0T4";"T";"P";1
"2021-W08";"CH054";"Y0T4";"M";"P";1
"2021-W08";"CH054";"Y_GE90";"T";"P";2
"2021-W08";"CH054";"Y_GE90";"F";"P";1
"2021-W08";"CH054";"Y_GE90";"M";"P";1
"2021-W08";"CH055";"_T";"T";"P";87
"2021-W08";"CH055";"_T";"F";"P";53
"2021-W08";"CH055";"_T";"M";"P";34
"2021-W08";"CH055";"Y0T4";"T";"P";1
"2021-W08";"CH055";"Y0T4";"F";"P";1
"2021-W08";"CH055";"Y25T29";"T";"P";1
"2021-W08";"CH055";"Y25T29";"M";"P";1
"2021-W08";"CH055";"Y30T34";"T";"P";1
"2021-W08";"CH055";"Y30T34";"F";"P";1
"2021-W08";"CH055";"Y45T49";"T";"P";2
"2021-W08";"CH055";"Y45T49";"M";"P";2
"2021-W08";"CH055";"Y50T54";"T";"P";2
"2021-W08";"CH055";"Y50T54";"F";"P";1
"2021-W08";"CH055";"Y50T54";"M";"P";1
"2021-W08";"CH055";"Y60T64";"T";"P";4
"2021-W08";"CH055";"Y60T64";"F";"P";3
"2021-W08";"CH055";"Y60T64";"M";"P";1
"2021-W08";"CH055";"Y65T69";"T";"P";9
"2021-W08";"CH055";"Y65T69";"F";"P";4
"2021-W08";"CH055";"Y65T69";"M";"P";5
"2021-W08";"CH055";"Y70T74";"T";"P";9
"2021-W08";"CH055";"Y70T74";"F";"P";7
"2021-W08";"CH055";"Y70T74";"M";"P";2
"2021-W08";"CH055";"Y75T79";"T";"P";10
"2021-W08";"CH055";"Y75T79";"F";"P";5
"2021-W08";"CH055";"Y75T79";"M";"P";5
"2021-W08";"CH055";"Y80T84";"T";"P";14
"2021-W08";"CH055";"Y80T84";"F";"P";5
"2021-W08";"CH055";"Y80T84";"M";"P";9
"2021-W08";"CH055";"Y85T89";"T";"P";13
"2021-W08";"CH055";"Y85T89";"F";"P";9
"2021-W08";"CH055";"Y85T89";"M";"P";4
"2021-W08";"CH055";"Y_GE90";"T";"P";21
"2021-W08";"CH055";"Y_GE90";"F";"P";17
"2021-W08";"CH055";"Y_GE90";"M";"P";4
"2021-W08";"CH056";"_T";"T";"P";37
"2021-W08";"CH056";"_T";"F";"P";16
"2021-W08";"CH056";"_T";"M";"P";21
"2021-W08";"CH056";"Y20T24";"T";"P";1
"2021-W08";"CH056";"Y20T24";"F";"P";1
"2021-W08";"CH056";"Y55T59";"T";"P";1
"2021-W08";"CH056";"Y55T59";"M";"P";1
"2021-W08";"CH056";"Y65T69";"T";"P";2
"2021-W08";"CH056";"Y65T69";"M";"P";2
"2021-W08";"CH056";"Y70T74";"T";"P";1
"2021-W08";"CH056";"Y70T74";"M";"P";1
"2021-W08";"CH056";"Y75T79";"T";"P";5
"2021-W08";"CH056";"Y75T79";"F";"P";1
"2021-W08";"CH056";"Y75T79";"M";"P";4
"2021-W08";"CH056";"Y80T84";"T";"P";9
"2021-W08";"CH056";"Y80T84";"F";"P";3
"2021-W08";"CH056";"Y80T84";"M";"P";6
"2021-W08";"CH056";"Y85T89";"T";"P";8
"2021-W08";"CH056";"Y85T89";"F";"P";6
"2021-W08";"CH056";"Y85T89";"M";"P";2
"2021-W08";"CH056";"Y_GE90";"T";"P";10
"2021-W08";"CH056";"Y_GE90";"F";"P";5
"2021-W08";"CH056";"Y_GE90";"M";"P";5
"2021-W08";"CH057";"_T";"T";"P";56
"2021-W08";"CH057";"_T";"F";"P";25
"2021-W08";"CH057";"_T";"M";"P";31
"2021-W08";"CH057";"Y40T44";"T";"P";2
"2021-W08";"CH057";"Y40T44";"F";"P";1
"2021-W08";"CH057";"Y40T44";"M";"P";1
"2021-W08";"CH057";"Y45T49";"T";"P";1
"2021-W08";"CH057";"Y45T49";"F";"P";1
"2021-W08";"CH057";"Y50T54";"T";"P";2
"2021-W08";"CH057";"Y50T54";"F";"P";2
"2021-W08";"CH057";"Y55T59";"T";"P";2
"2021-W08";"CH057";"Y55T59";"M";"P";2
"2021-W08";"CH057";"Y60T64";"T";"P";5
"2021-W08";"CH057";"Y60T64";"F";"P";1
"2021-W08";"CH057";"Y60T64";"M";"P";4
"2021-W08";"CH057";"Y65T69";"T";"P";3
"2021-W08";"CH057";"Y65T69";"F";"P";2
"2021-W08";"CH057";"Y65T69";"M";"P";1
"2021-W08";"CH057";"Y70T74";"T";"P";4
"2021-W08";"CH057";"Y70T74";"F";"P";1
"2021-W08";"CH057";"Y70T74";"M";"P";3
"2021-W08";"CH057";"Y75T79";"T";"P";10
"2021-W08";"CH057";"Y75T79";"F";"P";4
"2021-W08";"CH057";"Y75T79";"M";"P";6
"2021-W08";"CH057";"Y80T84";"T";"P";13
"2021-W08";"CH057";"Y80T84";"F";"P";7
"2021-W08";"CH057";"Y80T84";"M";"P";6
"2021-W08";"CH057";"Y85T89";"T";"P";8
"2021-W08";"CH057";"Y85T89";"F";"P";3
"2021-W08";"CH057";"Y85T89";"M";"P";5
"2021-W08";"CH057";"Y_GE90";"T";"P";6
"2021-W08";"CH057";"Y_GE90";"F";"P";3
"2021-W08";"CH057";"Y_GE90";"M";"P";3
"2021-W08";"CH061";"_T";"T";"P";62
"2021-W08";"CH061";"_T";"F";"P";28
"2021-W08";"CH061";"_T";"M";"P";34
"2021-W08";"CH061";"Y50T54";"T";"P";1
"2021-W08";"CH061";"Y50T54";"M";"P";1
"2021-W08";"CH061";"Y55T59";"T";"P";2
"2021-W08";"CH061";"Y55T59";"M";"P";2
"2021-W08";"CH061";"Y60T64";"T";"P";3
"2021-W08";"CH061";"Y60T64";"M";"P";3
"2021-W08";"CH061";"Y65T69";"T";"P";4
"2021-W08";"CH061";"Y65T69";"F";"P";3
"2021-W08";"CH061";"Y65T69";"M";"P";1
"2021-W08";"CH061";"Y70T74";"T";"P";5
"2021-W08";"CH061";"Y70T74";"F";"P";4
"2021-W08";"CH061";"Y70T74";"M";"P";1
"2021-W08";"CH061";"Y75T79";"T";"P";7
"2021-W08";"CH061";"Y75T79";"F";"P";2
"2021-W08";"CH061";"Y75T79";"M";"P";5
"2021-W08";"CH061";"Y80T84";"T";"P";10
"2021-W08";"CH061";"Y80T84";"F";"P";5
"2021-W08";"CH061";"Y80T84";"M";"P";5
"2021-W08";"CH061";"Y85T89";"T";"P";17
"2021-W08";"CH061";"Y85T89";"F";"P";8
"2021-W08";"CH061";"Y85T89";"M";"P";9
"2021-W08";"CH061";"Y_GE90";"T";"P";13
"2021-W08";"CH061";"Y_GE90";"F";"P";6
"2021-W08";"CH061";"Y_GE90";"M";"P";7
"2021-W08";"CH062";"_T";"T";"P";5
"2021-W08";"CH062";"_T";"F";"P";3
"2021-W08";"CH062";"_T";"M";"P";2
"2021-W08";"CH062";"Y60T64";"T";"P";1
"2021-W08";"CH062";"Y60T64";"F";"P";1
"2021-W08";"CH062";"Y65T69";"T";"P";1
"2021-W08";"CH062";"Y65T69";"M";"P";1
"2021-W08";"CH062";"Y75T79";"T";"P";1
"2021-W08";"CH062";"Y75T79";"F";"P";1
"2021-W08";"CH062";"Y80T84";"T";"P";1
"2021-W08";"CH062";"Y80T84";"F";"P";1
"2021-W08";"CH062";"Y_GE90";"T";"P";1
"2021-W08";"CH062";"Y_GE90";"M";"P";1
"2021-W08";"CH063";"_T";"T";"P";20
"2021-W08";"CH063";"_T";"F";"P";8
"2021-W08";"CH063";"_T";"M";"P";12
"2021-W08";"CH063";"Y65T69";"T";"P";1
"2021-W08";"CH063";"Y65T69";"M";"P";1
"2021-W08";"CH063";"Y70T74";"T";"P";1
"2021-W08";"CH063";"Y70T74";"M";"P";1
"2021-W08";"CH063";"Y75T79";"T";"P";3
"2021-W08";"CH063";"Y75T79";"F";"P";1
"2021-W08";"CH063";"Y75T79";"M";"P";2
"2021-W08";"CH063";"Y80T84";"T";"P";2
"2021-W08";"CH063";"Y80T84";"F";"P";1
"2021-W08";"CH063";"Y80T84";"M";"P";1
"2021-W08";"CH063";"Y85T89";"T";"P";5
"2021-W08";"CH063";"Y85T89";"F";"P";2
"2021-W08";"CH063";"Y85T89";"M";"P";3
"2021-W08";"CH063";"Y_GE90";"T";"P";8
"2021-W08";"CH063";"Y_GE90";"F";"P";4
"2021-W08";"CH063";"Y_GE90";"M";"P";4
"2021-W08";"CH064";"_T";"T";"P";4
"2021-W08";"CH064";"_T";"F";"P";2
"2021-W08";"CH064";"_T";"M";"P";2
"2021-W08";"CH064";"Y70T74";"T";"P";2
"2021-W08";"CH064";"Y70T74";"M";"P";2
"2021-W08";"CH064";"Y75T79";"T";"P";1
"2021-W08";"CH064";"Y75T79";"F";"P";1
"2021-W08";"CH064";"Y_GE90";"T";"P";1
"2021-W08";"CH064";"Y_GE90";"F";"P";1
"2021-W08";"CH065";"_T";"T";"P";7
"2021-W08";"CH065";"_T";"F";"P";6
"2021-W08";"CH065";"_T";"M";"P";1
"2021-W08";"CH065";"Y60T64";"T";"P";1
"2021-W08";"CH065";"Y60T64";"M";"P";1
"2021-W08";"CH065";"Y80T84";"T";"P";1
"2021-W08";"CH065";"Y80T84";"F";"P";1
"2021-W08";"CH065";"Y85T89";"T";"P";1
"2021-W08";"CH065";"Y85T89";"F";"P";1
"2021-W08";"CH065";"Y_GE90";"T";"P";4
"2021-W08";"CH065";"Y_GE90";"F";"P";4
"2021-W08";"CH066";"_T";"T";"P";22
"2021-W08";"CH066";"_T";"F";"P";7
"2021-W08";"CH066";"_T";"M";"P";15
"2021-W08";"CH066";"Y10T14";"T";"P";1
"2021-W08";"CH066";"Y10T14";"F";"P";1
"2021-W08";"CH066";"Y25T29";"T";"P";1
"2021-W08";"CH066";"Y25T29";"F";"P";1
"2021-W08";"CH066";"Y45T49";"T";"P";2
"2021-W08";"CH066";"Y45T49";"M";"P";2
"2021-W08";"CH066";"Y60T64";"T";"P";1
"2021-W08";"CH066";"Y60T64";"M";"P";1
"2021-W08";"CH066";"Y70T74";"T";"P";1
"2021-W08";"CH066";"Y70T74";"M";"P";1
"2021-W08";"CH066";"Y75T79";"T";"P";1
"2021-W08";"CH066";"Y75T79";"M";"P";1
"2021-W08";"CH066";"Y80T84";"T";"P";2
"2021-W08";"CH066";"Y80T84";"M";"P";2
"2021-W08";"CH066";"Y85T89";"T";"P";5
"2021-W08";"CH066";"Y85T89";"F";"P";1
"2021-W08";"CH066";"Y85T89";"M";"P";4
"2021-W08";"CH066";"Y_GE90";"T";"P";8
"2021-W08";"CH066";"Y_GE90";"F";"P";4
"2021-W08";"CH066";"Y_GE90";"M";"P";4
"2021-W08";"CH070";"_T";"T";"P";44
"2021-W08";"CH070";"_T";"F";"P";25
"2021-W08";"CH070";"_T";"M";"P";19
"2021-W08";"CH070";"Y45T49";"T";"P";1
"2021-W08";"CH070";"Y45T49";"F";"P";1
"2021-W08";"CH070";"Y50T54";"T";"P";1
"2021-W08";"CH070";"Y50T54";"F";"P";1
"2021-W08";"CH070";"Y55T59";"T";"P";1
"2021-W08";"CH070";"Y55T59";"M";"P";1
"2021-W08";"CH070";"Y60T64";"T";"P";1
"2021-W08";"CH070";"Y60T64";"M";"P";1
"2021-W08";"CH070";"Y65T69";"T";"P";1
"2021-W08";"CH070";"Y65T69";"M";"P";1
"2021-W08";"CH070";"Y70T74";"T";"P";4
"2021-W08";"CH070";"Y70T74";"F";"P";1
"2021-W08";"CH070";"Y70T74";"M";"P";3
"2021-W08";"CH070";"Y75T79";"T";"P";6
"2021-W08";"CH070";"Y75T79";"F";"P";4
"2021-W08";"CH070";"Y75T79";"M";"P";2
"2021-W08";"CH070";"Y80T84";"T";"P";8
"2021-W08";"CH070";"Y80T84";"F";"P";3
"2021-W08";"CH070";"Y80T84";"M";"P";5
"2021-W08";"CH070";"Y85T89";"T";"P";6
"2021-W08";"CH070";"Y85T89";"F";"P";4
"2021-W08";"CH070";"Y85T89";"M";"P";2
"2021-W08";"CH070";"Y_GE90";"T";"P";15
"2021-W08";"CH070";"Y_GE90";"F";"P";11
"2021-W08";"CH070";"Y_GE90";"M";"P";4
"2021-W09";"CH";"_T";"T";"P";1237
"2021-W09";"CH";"_T";"F";"P";629
"2021-W09";"CH";"_T";"M";"P";608
"2021-W09";"CH";"Y0T4";"T";"P";9
"2021-W09";"CH";"Y0T4";"F";"P";4
"2021-W09";"CH";"Y0T4";"M";"P";5
"2021-W09";"CH";"Y5T9";"T";"P";2
"2021-W09";"CH";"Y5T9";"M";"P";2
"2021-W09";"CH";"Y10T14";"T";"P";1
"2021-W09";"CH";"Y10T14";"F";"P";1
"2021-W09";"CH";"Y20T24";"T";"P";2
"2021-W09";"CH";"Y20T24";"F";"P";1
"2021-W09";"CH";"Y20T24";"M";"P";1
"2021-W09";"CH";"Y25T29";"T";"P";3
"2021-W09";"CH";"Y25T29";"F";"P";2
"2021-W09";"CH";"Y25T29";"M";"P";1
"2021-W09";"CH";"Y30T34";"T";"P";4
"2021-W09";"CH";"Y30T34";"F";"P";3
"2021-W09";"CH";"Y30T34";"M";"P";1
"2021-W09";"CH";"Y35T39";"T";"P";6
"2021-W09";"CH";"Y35T39";"F";"P";2
"2021-W09";"CH";"Y35T39";"M";"P";4
"2021-W09";"CH";"Y40T44";"T";"P";2
"2021-W09";"CH";"Y40T44";"F";"P";2
"2021-W09";"CH";"Y45T49";"T";"P";8
"2021-W09";"CH";"Y45T49";"F";"P";3
"2021-W09";"CH";"Y45T49";"M";"P";5
"2021-W09";"CH";"Y50T54";"T";"P";16
"2021-W09";"CH";"Y50T54";"F";"P";5
"2021-W09";"CH";"Y50T54";"M";"P";11
"2021-W09";"CH";"Y55T59";"T";"P";41
"2021-W09";"CH";"Y55T59";"F";"P";15
"2021-W09";"CH";"Y55T59";"M";"P";26
"2021-W09";"CH";"Y60T64";"T";"P";58
"2021-W09";"CH";"Y60T64";"F";"P";18
"2021-W09";"CH";"Y60T64";"M";"P";40
"2021-W09";"CH";"Y65T69";"T";"P";66
"2021-W09";"CH";"Y65T69";"F";"P";19
"2021-W09";"CH";"Y65T69";"M";"P";47
"2021-W09";"CH";"Y70T74";"T";"P";99
"2021-W09";"CH";"Y70T74";"F";"P";33
"2021-W09";"CH";"Y70T74";"M";"P";66
"2021-W09";"CH";"Y75T79";"T";"P";148
"2021-W09";"CH";"Y75T79";"F";"P";65
"2021-W09";"CH";"Y75T79";"M";"P";83
"2021-W09";"CH";"Y80T84";"T";"P";165
"2021-W09";"CH";"Y80T84";"F";"P";77
"2021-W09";"CH";"Y80T84";"M";"P";88
"2021-W09";"CH";"Y85T89";"T";"P";242
"2021-W09";"CH";"Y85T89";"F";"P";131
"2021-W09";"CH";"Y85T89";"M";"P";111
"2021-W09";"CH";"Y_GE90";"T";"P";365
"2021-W09";"CH";"Y_GE90";"F";"P";248
"2021-W09";"CH";"Y_GE90";"M";"P";117
"2021-W09";"CH011";"_T";"T";"P";109
"2021-W09";"CH011";"_T";"F";"P";56
"2021-W09";"CH011";"_T";"M";"P";53
"2021-W09";"CH011";"Y0T4";"T";"P";3
"2021-W09";"CH011";"Y0T4";"F";"P";1
"2021-W09";"CH011";"Y0T4";"M";"P";2
"2021-W09";"CH011";"Y5T9";"T";"P";1
"2021-W09";"CH011";"Y5T9";"M";"P";1
"2021-W09";"CH011";"Y20T24";"T";"P";1
"2021-W09";"CH011";"Y20T24";"M";"P";1
"2021-W09";"CH011";"Y30T34";"T";"P";1
"2021-W09";"CH011";"Y30T34";"F";"P";1
"2021-W09";"CH011";"Y35T39";"T";"P";2
"2021-W09";"CH011";"Y35T39";"F";"P";1
"2021-W09";"CH011";"Y35T39";"M";"P";1
"2021-W09";"CH011";"Y45T49";"T";"P";1
"2021-W09";"CH011";"Y45T49";"F";"P";1
"2021-W09";"CH011";"Y50T54";"T";"P";1
"2021-W09";"CH011";"Y50T54";"M";"P";1
"2021-W09";"CH011";"Y55T59";"T";"P";2
"2021-W09";"CH011";"Y55T59";"F";"P";1
"2021-W09";"CH011";"Y55T59";"M";"P";1
"2021-W09";"CH011";"Y60T64";"T";"P";4
"2021-W09";"CH011";"Y60T64";"F";"P";2
"2021-W09";"CH011";"Y60T64";"M";"P";2
"2021-W09";"CH011";"Y65T69";"T";"P";4
"2021-W09";"CH011";"Y65T69";"F";"P";1
"2021-W09";"CH011";"Y65T69";"M";"P";3
"2021-W09";"CH011";"Y70T74";"T";"P";12
"2021-W09";"CH011";"Y70T74";"F";"P";4
"2021-W09";"CH011";"Y70T74";"M";"P";8
"2021-W09";"CH011";"Y75T79";"T";"P";11
"2021-W09";"CH011";"Y75T79";"F";"P";4
"2021-W09";"CH011";"Y75T79";"M";"P";7
"2021-W09";"CH011";"Y80T84";"T";"P";16
"2021-W09";"CH011";"Y80T84";"F";"P";7
"2021-W09";"CH011";"Y80T84";"M";"P";9
"2021-W09";"CH011";"Y85T89";"T";"P";23
"2021-W09";"CH011";"Y85T89";"F";"P";13
"2021-W09";"CH011";"Y85T89";"M";"P";10
"2021-W09";"CH011";"Y_GE90";"T";"P";27
"2021-W09";"CH011";"Y_GE90";"F";"P";20
"2021-W09";"CH011";"Y_GE90";"M";"P";7
"2021-W09";"CH012";"_T";"T";"P";46
"2021-W09";"CH012";"_T";"F";"P";21
"2021-W09";"CH012";"_T";"M";"P";25
"2021-W09";"CH012";"Y0T4";"T";"P";1
"2021-W09";"CH012";"Y0T4";"M";"P";1
"2021-W09";"CH012";"Y35T39";"T";"P";1
"2021-W09";"CH012";"Y35T39";"M";"P";1
"2021-W09";"CH012";"Y45T49";"T";"P";1
"2021-W09";"CH012";"Y45T49";"M";"P";1
"2021-W09";"CH012";"Y55T59";"T";"P";2
"2021-W09";"CH012";"Y55T59";"F";"P";1
"2021-W09";"CH012";"Y55T59";"M";"P";1
"2021-W09";"CH012";"Y60T64";"T";"P";2
"2021-W09";"CH012";"Y60T64";"F";"P";1
"2021-W09";"CH012";"Y60T64";"M";"P";1
"2021-W09";"CH012";"Y65T69";"T";"P";4
"2021-W09";"CH012";"Y65T69";"F";"P";1
"2021-W09";"CH012";"Y65T69";"M";"P";3
"2021-W09";"CH012";"Y70T74";"T";"P";5
"2021-W09";"CH012";"Y70T74";"F";"P";1
"2021-W09";"CH012";"Y70T74";"M";"P";4
"2021-W09";"CH012";"Y75T79";"T";"P";4
"2021-W09";"CH012";"Y75T79";"F";"P";1
"2021-W09";"CH012";"Y75T79";"M";"P";3
"2021-W09";"CH012";"Y80T84";"T";"P";8
"2021-W09";"CH012";"Y80T84";"F";"P";3
"2021-W09";"CH012";"Y80T84";"M";"P";5
"2021-W09";"CH012";"Y85T89";"T";"P";3
"2021-W09";"CH012";"Y85T89";"F";"P";2
