"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"female","BS",202015,6,21,0.75,75,100847,5.95,20.82,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202016,5,26,0.625,62.5,100847,4.96,25.78,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202017,1,27,0.2,20,100847,0.99,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202018,0,27,0,0,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202019,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202020,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202021,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202022,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202023,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202024,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202025,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202026,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202027,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202028,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202029,0,27,NA,NA,100847,0,26.77,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202030,1,28,0.5,50,100847,0.99,27.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202031,0,28,NA,NA,100847,0,27.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202032,1,29,1,100,100847,0.99,28.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202033,0,29,NA,NA,100847,0,28.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202034,0,29,NA,NA,100847,0,28.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202035,1,30,1,100,100847,0.99,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202036,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202037,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202038,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202039,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202040,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202041,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202042,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202043,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202044,0,30,NA,NA,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202045,0,30,0,0,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202046,0,30,0,0,100847,0,29.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202047,7,37,0.5,50,100847,6.94,36.69,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202048,6,43,0.667,66.7,100847,5.95,42.64,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202049,11,54,0.407,40.7,100847,10.91,53.55,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202050,6,60,0.545,54.5,100847,5.95,59.5,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202051,10,70,0.588,58.8,100847,9.92,69.41,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202052,5,75,0.357,35.7,100847,4.96,74.37,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202053,7,82,0.538,53.8,100847,6.94,81.31,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202101,3,85,0.6,60,100847,2.97,84.29,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202102,4,89,0.571,57.1,100847,3.97,88.25,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202103,3,92,0.333,33.3,100847,2.97,91.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202104,3,95,1,100,100847,2.97,94.2,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202105,0,95,0,0,100847,0,94.2,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202106,1,96,0.5,50,100847,0.99,95.19,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202107,2,98,0.667,66.7,100847,1.98,97.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202108,0,98,NA,NA,100847,0,97.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BS",202109,0,98,NA,NA,100847,0,97.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BS",202110,1,99,1,100,100847,0.99,98.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BS",202111,0,99,NA,NA,100847,0,98.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BS",202112,0,99,NA,NA,100847,0,98.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"female","FL",202009,0,0,NA,NA,19532,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202010,0,0,NA,NA,19532,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202011,0,0,NA,NA,19532,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202012,0,0,NA,NA,19532,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202013,0,0,NA,NA,19532,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202014,1,1,1,100,19532,5.12,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202015,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202016,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202017,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202018,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202019,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202020,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202021,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202022,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202023,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202024,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202025,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202026,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202027,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202028,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202029,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202030,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202031,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202032,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202033,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202034,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202035,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202036,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202037,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202038,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202039,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202040,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202041,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202042,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202043,0,1,NA,NA,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202044,0,1,0,0,19532,0,5.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202045,1,2,1,100,19532,5.12,10.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202046,3,5,1,100,19532,15.36,25.6,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202047,2,7,0.4,40,19532,10.24,35.84,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202048,3,10,0.75,75,19532,15.36,51.2,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202049,2,12,0.667,66.7,19532,10.24,61.44,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202050,0,12,0,0,19532,0,61.44,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202051,1,13,0.143,14.3,19532,5.12,66.56,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202052,6,19,0.545,54.5,19532,30.72,97.28,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202053,4,23,0.667,66.7,19532,20.48,117.76,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202101,1,24,0.25,25,19532,5.12,122.88,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202102,1,25,1,100,19532,5.12,128,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202103,1,26,1,100,19532,5.12,133.11,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202104,0,26,NA,NA,19532,0,133.11,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202105,1,27,1,100,19532,5.12,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202106,0,27,0,0,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202107,0,27,NA,NA,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FL",202108,0,27,NA,NA,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"female","FL",202109,0,27,0,0,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"female","FL",202110,0,27,NA,NA,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"female","FL",202111,0,27,NA,NA,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"female","FL",202112,0,27,NA,NA,19532,0,138.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"female","FR",202009,0,0,NA,NA,160630,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202010,0,0,NA,NA,160630,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202011,0,0,NA,NA,160630,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202012,3,3,0.5,50,160630,1.87,1.87,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202013,1,4,0.083,8.3,160630,0.62,2.49,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202014,9,13,0.409,40.9,160630,5.6,8.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202015,6,19,0.353,35.3,160630,3.74,11.83,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202016,8,27,0.471,47.1,160630,4.98,16.81,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202017,3,30,0.6,60,160630,1.87,18.68,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202018,0,30,0,0,160630,0,18.68,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202019,3,33,0.75,75,160630,1.87,20.54,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202020,1,34,1,100,160630,0.62,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202021,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202022,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202023,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202024,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202025,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202026,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202027,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202028,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202029,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202030,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202031,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202032,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202033,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202034,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202035,0,34,NA,NA,160630,0,21.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202036,2,36,0.667,66.7,160630,1.25,22.41,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202037,1,37,0.167,16.7,160630,0.62,23.03,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202038,7,44,0.875,87.5,160630,4.36,27.39,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202039,0,44,0,0,160630,0,27.39,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202040,0,44,NA,NA,160630,0,27.39,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202041,0,44,0,0,160630,0,27.39,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202042,1,45,0.25,25,160630,0.62,28.01,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202043,6,51,0.5,50,160630,3.74,31.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202044,16,67,0.571,57.1,160630,9.96,41.71,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202045,19,86,0.373,37.3,160630,11.83,53.54,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202046,28,114,0.538,53.8,160630,17.43,70.97,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202047,15,129,0.429,42.9,160630,9.34,80.31,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202048,6,135,0.3,30,160630,3.74,84.04,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202049,6,141,0.4,40,160630,3.74,87.78,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202050,6,147,0.429,42.9,160630,3.74,91.51,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202051,10,157,0.769,76.9,160630,6.23,97.74,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202052,1,158,0.25,25,160630,0.62,98.36,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202053,0,158,0,0,160630,0,98.36,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202101,4,162,0.444,44.4,160630,2.49,100.85,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202102,6,168,0.667,66.7,160630,3.74,104.59,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202103,7,175,0.583,58.3,160630,4.36,108.95,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202104,3,178,0.5,50,160630,1.87,110.81,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"female","FR",202105,2,180,0.5,50,160630,1.25,112.06,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
