"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"unknown","CH",202038,13,690,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CH",202039,21,711,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,4.76
"unknown","CH",202040,14,725,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"unknown","CH",202041,28,753,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.71
"unknown","CH",202042,21,774,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,14.29
"unknown","CH",202043,25,799,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,8
"unknown","CH",202044,26,825,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,30.77
"unknown","CH",202045,33,858,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,15.15
"unknown","CH",202046,71,929,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,22.54
"unknown","CH",202047,32,961,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,3.12
"unknown","CH",202048,71,1032,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.72
"unknown","CH",202049,40,1072,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,7.5
"unknown","CH",202050,108,1180,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,9.26
"unknown","CH",202051,133,1313,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,6.02
"unknown","CH",202052,197,1510,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,5.58
"unknown","CH",202053,96,1606,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,11.46
"unknown","CH",202101,99,1705,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,9.09
"unknown","CH",202102,56,1761,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"unknown","CH",202103,55,1816,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,7.27
"unknown","CH",202104,61,1877,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,1.64
"unknown","CH",202105,72,1949,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,1.39
"unknown","CH",202106,127,2076,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,3.15
"unknown","CH",202107,76,2152,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.95
"unknown","CH",202108,264,2416,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,1.52
"unknown","CH",202109,270,2686,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,3.7
"unknown","CH",202110,118,2804,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,2.54
"unknown","CH",202111,81,2885,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,4.94
"unknown","CH",202112,29,2914,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,6.9
"male","CHFL",202009,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202010,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202011,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202012,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202013,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202014,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202015,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202016,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202017,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202018,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202019,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202020,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202021,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202022,12944,12944,0.484,48.4,4288078,301.86,301.86,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.8
"male","CHFL",202023,12402,25346,0.476,47.6,4288078,289.22,591.08,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"male","CHFL",202024,16771,42117,0.466,46.6,4288078,391.11,982.19,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.7
"male","CHFL",202025,21795,63912,0.448,44.8,4288078,508.27,1490.46,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"male","CHFL",202026,28081,91993,0.489,48.9,4288078,654.86,2145.32,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.78
"male","CHFL",202027,37687,129680,0.536,53.6,4288078,878.88,3024.2,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.08
"male","CHFL",202028,23678,153358,0.477,47.7,4288078,552.18,3576.38,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.9
"male","CHFL",202029,20813,174171,0.484,48.4,4288078,485.37,4061.75,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.21
"male","CHFL",202030,17344,191515,0.486,48.6,4288078,404.47,4466.22,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.69
"male","CHFL",202031,19187,210702,0.509,50.9,4288078,447.45,4913.67,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.72
"male","CHFL",202032,19574,230276,0.503,50.3,4288078,456.47,5370.14,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.33
"male","CHFL",202033,21352,251628,0.507,50.7,4288078,497.94,5868.08,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.14
"male","CHFL",202034,29007,280635,0.502,50.2,4288078,676.46,6544.54,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.92
"male","CHFL",202035,35241,315876,0.476,47.6,4288078,821.84,7366.38,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,3.39
"male","CHFL",202036,41714,357590,0.475,47.5,4288078,972.79,8339.17,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,3.37
"male","CHFL",202037,42757,400347,0.468,46.8,4288078,997.11,9336.28,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.76
"male","CHFL",202038,41182,441529,0.483,48.3,4288078,960.38,10296.66,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,4.03
"male","CHFL",202039,33419,474948,0.486,48.6,4288078,779.35,11076.01,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.75
"male","CHFL",202040,33905,508853,0.497,49.7,4288078,790.68,11866.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.74
"male","CHFL",202041,44955,553808,0.5,50,4288078,1048.37,12915.06,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.37
"male","CHFL",202042,62530,616338,0.492,49.2,4288078,1458.23,14373.29,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,15.8
"male","CHFL",202043,86083,702421,0.482,48.2,4288078,2007.5,16380.79,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.36
"male","CHFL",202044,103299,805720,0.473,47.3,4288078,2408.98,18789.77,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,27.19
"male","CHFL",202045,96766,902486,0.465,46.5,4288078,2256.63,21046.4,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,27.18
"male","CHFL",202046,82200,984686,0.455,45.5,4288078,1916.94,22963.34,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,24.68
"male","CHFL",202047,71972,1056658,0.453,45.3,4288078,1678.42,24641.76,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,21.5
"male","CHFL",202048,73368,1130026,0.456,45.6,4288078,1710.98,26352.74,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.03
"male","CHFL",202049,74280,1204306,0.45,45,4288078,1732.24,28084.98,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.22
"male","CHFL",202050,94808,1299114,0.45,45,4288078,2210.97,30295.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,15.8
"male","CHFL",202051,112771,1411885,0.462,46.2,4288078,2629.87,32925.82,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,12.98
"male","CHFL",202052,93516,1505401,0.451,45.1,4288078,2180.84,35106.66,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,12.96
"male","CHFL",202053,66435,1571836,0.443,44.3,4288078,1549.3,36655.96,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,17.37
"male","CHFL",202101,76989,1648825,0.459,45.9,4288078,1795.42,38451.38,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,14.43
"male","CHFL",202102,70305,1719130,0.476,47.6,4288078,1639.55,40090.92,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,11.41
"male","CHFL",202103,78497,1797627,0.481,48.1,4288078,1830.59,41921.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,8.89
"male","CHFL",202104,78312,1875939,0.465,46.5,4288078,1826.27,43747.78,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,7.55
"male","CHFL",202105,88312,1964251,0.474,47.4,4288078,2059.48,45807.26,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6.24
"male","CHFL",202106,95701,2059952,0.492,49.2,4288078,2231.79,48039.05,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.71
"male","CHFL",202107,87532,2147484,0.494,49.4,4288078,2041.29,50080.34,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,4.39
"male","CHFL",202108,82798,2230282,0.491,49.1,4288078,1930.89,52011.23,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,4.93
"male","CHFL",202109,86404,2316686,0.493,49.3,4288078,2014.98,54026.21,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,4.74
"male","CHFL",202110,96475,2413161,0.492,49.2,4288078,2249.84,56276.05,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,4.88
"male","CHFL",202111,114180,2527341,0.494,49.4,4288078,2662.73,58938.78,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,4.94
"male","CHFL",202112,36092,2563433,0.49,49,4288078,841.68,59780.47,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,5.73
"female","CHFL",202009,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202010,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202011,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202012,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202013,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202014,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202015,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202016,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202017,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202018,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202019,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202020,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202021,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202022,13812,13812,0.516,51.6,4356702,317.03,317.03,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.74
"female","CHFL",202023,13589,27401,0.522,52.2,4356702,311.91,628.94,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.53
"female","CHFL",202024,19090,46491,0.53,53,4356702,438.18,1067.11,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.54
"female","CHFL",202025,26586,73077,0.546,54.6,4356702,610.23,1677.35,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.39
"female","CHFL",202026,29354,102431,0.511,51.1,4356702,673.77,2351.11,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.59
"female","CHFL",202027,32667,135098,0.464,46.4,4356702,749.81,3100.92,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.06
"female","CHFL",202028,25923,161021,0.523,52.3,4356702,595.01,3695.94,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.22
"female","CHFL",202029,22147,183168,0.515,51.5,4356702,508.34,4204.28,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.73
"female","CHFL",202030,18350,201518,0.514,51.4,4356702,421.19,4625.47,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.48
"female","CHFL",202031,18514,220032,0.491,49.1,4356702,424.95,5050.43,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.24
"female","CHFL",202032,19304,239336,0.497,49.7,4356702,443.09,5493.51,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.19
"female","CHFL",202033,20757,260093,0.493,49.3,4356702,476.44,5969.95,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,3.92
"female","CHFL",202034,28781,288874,0.498,49.8,4356702,660.61,6630.57,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.3
"female","CHFL",202035,38716,327590,0.523,52.3,4356702,888.65,7519.22,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.85
"female","CHFL",202036,46093,373683,0.525,52.5,4356702,1057.98,8577.2,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.81
"female","CHFL",202037,48531,422214,0.531,53.1,4356702,1113.94,9691.14,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.36
"female","CHFL",202038,44012,466226,0.517,51.7,4356702,1010.21,10701.35,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.52
"female","CHFL",202039,35304,501530,0.514,51.4,4356702,810.34,11511.69,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.57
"female","CHFL",202040,34318,535848,0.503,50.3,4356702,787.71,12299.4,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,4.9
"female","CHFL",202041,44971,580819,0.5,50,4356702,1032.23,13331.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,9.55
"female","CHFL",202042,64531,645350,0.508,50.8,4356702,1481.19,14812.81,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,14.9
"female","CHFL",202043,92367,737717,0.518,51.8,4356702,2120.11,16932.92,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,21.75
"female","CHFL",202044,114935,852652,0.527,52.7,4356702,2638.12,19571.04,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,25.77
"female","CHFL",202045,111142,963794,0.534,53.4,4356702,2551.06,22122.1,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,25.92
"female","CHFL",202046,98504,1062298,0.545,54.5,4356702,2260.98,24383.08,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,23.37
"female","CHFL",202047,86809,1149107,0.547,54.7,4356702,1992.54,26375.62,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.12
"female","CHFL",202048,87492,1236599,0.544,54.4,4356702,2008.22,28383.83,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,17.19
"female","CHFL",202049,90767,1327366,0.55,55,4356702,2083.39,30467.22,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.36
"female","CHFL",202050,115638,1443004,0.549,54.9,4356702,2654.26,33121.48,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.77
"female","CHFL",202051,131159,1574163,0.537,53.7,4356702,3010.51,36131.99,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,12.7
"female","CHFL",202052,113448,1687611,0.548,54.8,4356702,2603.99,38735.98,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,12.33
"female","CHFL",202053,83314,1770925,0.556,55.6,4356702,1912.32,40648.29,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,16.22
"female","CHFL",202101,90485,1861410,0.54,54,4356702,2076.92,42725.21,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,14.41
"female","CHFL",202102,77331,1938741,0.524,52.4,4356702,1774.99,44500.2,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,11.49
"female","CHFL",202103,84773,2023514,0.519,51.9,4356702,1945.81,46446,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,9.09
"female","CHFL",202104,89868,2113382,0.534,53.4,4356702,2062.75,48508.76,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,7.41
"female","CHFL",202105,97959,2211341,0.526,52.6,4356702,2248.47,50757.22,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,5.9
"female","CHFL",202106,98558,2309899,0.507,50.7,4356702,2262.22,53019.44,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.65
"female","CHFL",202107,89425,2399324,0.505,50.5,4356702,2052.58,55072.02,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,4.46
"female","CHFL",202108,85404,2484728,0.507,50.7,4356702,1960.29,57032.31,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,4.64
"female","CHFL",202109,88667,2573395,0.506,50.6,4356702,2035.19,59067.5,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,4.62
"female","CHFL",202110,99335,2672730,0.507,50.7,4356702,2280.05,61347.55,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,4.86
