"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202101,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"UR","0 - 9",0,"altersklasse_covid19",3563,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"UR","10 - 19",0,"altersklasse_covid19",3794,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","10 - 19",0,"altersklasse_covid19",3794,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","10 - 19",2,"altersklasse_covid19",3794,2,0.05,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202102,"UR","10 - 19",1,"altersklasse_covid19",3794,3,0.03,0.03,0.08,1.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202103,"UR","10 - 19",0,"altersklasse_covid19",3794,3,0,0.03,0.08,1.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"UR","10 - 19",4,"altersklasse_covid19",3794,7,0.11,0.04,0.18,1.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202105,"UR","10 - 19",1,"altersklasse_covid19",3794,8,0.03,0.04,0.21,1.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202106,"UR","10 - 19",0,"altersklasse_covid19",3794,8,0,0.04,0.21,1.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"UR","10 - 19",3,"altersklasse_covid19",3794,11,0.08,0.07,0.29,2.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202108,"UR","10 - 19",2,"altersklasse_covid19",3794,13,0.05,0.06,0.34,2.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202109,"UR","10 - 19",1,"altersklasse_covid19",3794,14,0.03,NA,0.37,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202110,"UR","10 - 19",7,"altersklasse_covid19",3794,21,0.18,NA,0.55,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202111,"UR","10 - 19",2,"altersklasse_covid19",3794,23,0.05,NA,0.61,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202052,"UR","20 - 29",0,"altersklasse_covid19",4458,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","20 - 29",0,"altersklasse_covid19",4458,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","20 - 29",2,"altersklasse_covid19",4458,2,0.04,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202102,"UR","20 - 29",7,"altersklasse_covid19",4458,9,0.16,0.1,0.2,4.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.016,1.6
202103,"UR","20 - 29",2,"altersklasse_covid19",4458,11,0.04,0.14,0.25,6.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202104,"UR","20 - 29",13,"altersklasse_covid19",4458,24,0.29,0.19,0.54,8.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.014,1.4
202105,"UR","20 - 29",9,"altersklasse_covid19",4458,33,0.2,0.21,0.74,9.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.013,1.3
202106,"UR","20 - 29",11,"altersklasse_covid19",4458,44,0.25,0.24,0.99,10.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202107,"UR","20 - 29",16,"altersklasse_covid19",4458,60,0.36,0.3,1.35,13.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202108,"UR","20 - 29",8,"altersklasse_covid19",4458,68,0.18,0.28,1.53,12.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.017,1.7
202109,"UR","20 - 29",15,"altersklasse_covid19",4458,83,0.34,NA,1.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.019,1.9
202110,"UR","20 - 29",20,"altersklasse_covid19",4458,103,0.45,NA,2.31,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.025,2.5
202111,"UR","20 - 29",9,"altersklasse_covid19",4458,112,0.2,NA,2.51,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.025,2.5
202052,"UR","30 - 39",0,"altersklasse_covid19",4490,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","30 - 39",0,"altersklasse_covid19",4490,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","30 - 39",4,"altersklasse_covid19",4490,4,0.09,NA,0.09,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202102,"UR","30 - 39",3,"altersklasse_covid19",4490,7,0.07,0.1,0.16,4.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.007,0.7
202103,"UR","30 - 39",6,"altersklasse_covid19",4490,13,0.13,0.13,0.29,6,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.013,1.3
202104,"UR","30 - 39",14,"altersklasse_covid19",4490,27,0.31,0.17,0.6,7.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.015,1.5
202105,"UR","30 - 39",6,"altersklasse_covid19",4490,33,0.13,0.19,0.73,8.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202106,"UR","30 - 39",9,"altersklasse_covid19",4490,42,0.2,0.21,0.94,9.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.016,1.6
202107,"UR","30 - 39",13,"altersklasse_covid19",4490,55,0.29,0.24,1.22,10.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.022,2.2
202108,"UR","30 - 39",10,"altersklasse_covid19",4490,65,0.22,0.24,1.45,10.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.021,2.1
202109,"UR","30 - 39",8,"altersklasse_covid19",4490,73,0.18,NA,1.63,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.01,1
202110,"UR","30 - 39",16,"altersklasse_covid19",4490,89,0.36,NA,1.98,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.02,2
202111,"UR","30 - 39",14,"altersklasse_covid19",4490,103,0.31,NA,2.29,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202052,"UR","40 - 49",0,"altersklasse_covid19",4775,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","40 - 49",0,"altersklasse_covid19",4775,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","40 - 49",10,"altersklasse_covid19",4775,10,0.21,NA,0.21,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202102,"UR","40 - 49",17,"altersklasse_covid19",4775,27,0.36,0.25,0.57,11.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.04,4
202103,"UR","40 - 49",8,"altersklasse_covid19",4775,35,0.17,0.3,0.73,14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.018,1.8
202104,"UR","40 - 49",27,"altersklasse_covid19",4775,62,0.57,0.39,1.3,18.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.029,2.9
202105,"UR","40 - 49",20,"altersklasse_covid19",4775,82,0.42,0.4,1.72,19,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.028,2.8
202106,"UR","40 - 49",16,"altersklasse_covid19",4775,98,0.34,0.41,2.05,19.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.028,2.8
202107,"UR","40 - 49",31,"altersklasse_covid19",4775,129,0.65,0.47,2.7,22.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202108,"UR","40 - 49",14,"altersklasse_covid19",4775,143,0.29,0.48,2.99,23,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.03,3
202109,"UR","40 - 49",19,"altersklasse_covid19",4775,162,0.4,NA,3.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.024,2.4
202110,"UR","40 - 49",31,"altersklasse_covid19",4775,193,0.65,NA,4.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.038,3.8
202111,"UR","40 - 49",30,"altersklasse_covid19",4775,223,0.63,NA,4.67,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202052,"UR","50 - 59",0,"altersklasse_covid19",5504,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","50 - 59",0,"altersklasse_covid19",5504,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","50 - 59",29,"altersklasse_covid19",5504,29,0.53,NA,0.53,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.079,7.9
202102,"UR","50 - 59",22,"altersklasse_covid19",5504,51,0.4,0.43,0.93,23.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202103,"UR","50 - 59",28,"altersklasse_covid19",5504,79,0.51,0.52,1.44,28.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.062,6.2
202104,"UR","50 - 59",58,"altersklasse_covid19",5504,137,1.05,0.68,2.49,37.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.061,6.1
202105,"UR","50 - 59",28,"altersklasse_covid19",5504,165,0.51,0.68,3,37.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202106,"UR","50 - 59",36,"altersklasse_covid19",5504,201,0.65,0.73,3.65,40.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.063,6.3
202107,"UR","50 - 59",60,"altersklasse_covid19",5504,261,1.09,0.86,4.74,47.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.1,10
202108,"UR","50 - 59",30,"altersklasse_covid19",5504,291,0.55,0.8,5.29,43.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202109,"UR","50 - 59",42,"altersklasse_covid19",5504,333,0.76,NA,6.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.052,5.2
202110,"UR","50 - 59",77,"altersklasse_covid19",5504,410,1.4,NA,7.45,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.095,9.5
202111,"UR","50 - 59",34,"altersklasse_covid19",5504,444,0.62,NA,8.07,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.096,9.6
202052,"UR","60 - 69",0,"altersklasse_covid19",4670,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","60 - 69",0,"altersklasse_covid19",4670,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","60 - 69",28,"altersklasse_covid19",4670,28,0.6,NA,0.6,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.077,7.7
202102,"UR","60 - 69",25,"altersklasse_covid19",4670,53,0.54,0.74,1.13,34.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202103,"UR","60 - 69",34,"altersklasse_covid19",4670,87,0.73,0.85,1.86,39.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.075,7.5
202104,"UR","60 - 69",89,"altersklasse_covid19",4670,176,1.91,1.13,3.77,52.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.094,9.4
202105,"UR","60 - 69",64,"altersklasse_covid19",4670,240,1.37,1.24,5.14,57.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.09,9
202106,"UR","60 - 69",38,"altersklasse_covid19",4670,278,0.81,1.49,5.95,69.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.066,6.6
202107,"UR","60 - 69",90,"altersklasse_covid19",4670,368,1.93,1.75,7.88,81.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.15,15
202108,"UR","60 - 69",65,"altersklasse_covid19",4670,433,1.39,1.67,9.27,78.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.139,13.9
202109,"UR","60 - 69",107,"altersklasse_covid19",4670,540,2.29,NA,11.56,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.133,13.3
202110,"UR","60 - 69",118,"altersklasse_covid19",4670,658,2.53,NA,14.09,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.146,14.6
202111,"UR","60 - 69",65,"altersklasse_covid19",4670,723,1.39,NA,15.48,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.183,18.3
202052,"UR","70 - 79",0,"altersklasse_covid19",3418,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","70 - 79",0,"altersklasse_covid19",3418,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","70 - 79",66,"altersklasse_covid19",3418,66,1.93,NA,1.93,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.181,18.1
202102,"UR","70 - 79",151,"altersklasse_covid19",3418,217,4.42,4.48,6.35,153,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.353,35.3
202103,"UR","70 - 79",197,"altersklasse_covid19",3418,414,5.76,5.49,12.11,187.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.434,43.4
202104,"UR","70 - 79",346,"altersklasse_covid19",3418,760,10.12,6.51,22.24,222.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.367,36.7
202105,"UR","70 - 79",311,"altersklasse_covid19",3418,1071,9.1,6.89,31.33,235.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.437,43.7
202106,"UR","70 - 79",243,"altersklasse_covid19",3418,1314,7.11,8.01,38.44,273.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.424,42.4
202107,"UR","70 - 79",244,"altersklasse_covid19",3418,1558,7.14,8.45,45.58,288.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.405,40.5
202108,"UR","70 - 79",157,"altersklasse_covid19",3418,1715,4.59,7.66,50.18,261.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.335,33.5
202109,"UR","70 - 79",418,"altersklasse_covid19",3418,2133,12.23,NA,62.4,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.52,52
202110,"UR","70 - 79",303,"altersklasse_covid19",3418,2436,8.86,NA,71.27,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.375,37.5
202111,"UR","70 - 79",156,"altersklasse_covid19",3418,2592,4.56,NA,75.83,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.438,43.8
202052,"UR","80+",0,"altersklasse_covid19",2031,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"UR","80+",0,"altersklasse_covid19",2031,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"UR","80+",224,"altersklasse_covid19",2031,224,11.03,NA,11.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.614,61.4
202102,"UR","80+",202,"altersklasse_covid19",2031,426,9.95,8.94,20.97,181.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.472,47.2
202103,"UR","80+",179,"altersklasse_covid19",2031,605,8.81,10.49,29.79,213,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.394,39.4
202104,"UR","80+",393,"altersklasse_covid19",2031,998,19.35,11.51,49.14,233.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.416,41.6
202105,"UR","80+",273,"altersklasse_covid19",2031,1271,13.44,11.21,62.58,227.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.383,38.3
202106,"UR","80+",220,"altersklasse_covid19",2031,1491,10.83,11.15,73.41,226.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.384,38.4
202107,"UR","80+",145,"altersklasse_covid19",2031,1636,7.14,11.55,80.55,234.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.241,24.1
202108,"UR","80+",182,"altersklasse_covid19",2031,1818,8.96,9.11,89.51,185,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.389,38.9
202109,"UR","80+",194,"altersklasse_covid19",2031,2012,9.55,NA,99.06,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.241,24.1
202110,"UR","80+",235,"altersklasse_covid19",2031,2247,11.57,NA,110.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.291,29.1
202111,"UR","80+",46,"altersklasse_covid19",2031,2293,2.26,NA,112.9,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.129,12.9
202052,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"VD","0 - 9",1,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"VD","10 - 19",0,"altersklasse_covid19",89543,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","10 - 19",0,"altersklasse_covid19",89543,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"VD","10 - 19",4,"altersklasse_covid19",89543,4,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.014,1.4
202102,"VD","10 - 19",16,"altersklasse_covid19",89543,20,0.02,0.03,0.02,25.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202103,"VD","10 - 19",46,"altersklasse_covid19",89543,66,0.05,0.04,0.07,32.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202104,"VD","10 - 19",70,"altersklasse_covid19",89543,136,0.08,0.04,0.15,34.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202105,"VD","10 - 19",43,"altersklasse_covid19",89543,179,0.05,0.05,0.2,40.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202106,"VD","10 - 19",47,"altersklasse_covid19",89543,226,0.05,0.05,0.25,44.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202107,"VD","10 - 19",18,"altersklasse_covid19",89543,244,0.02,0.05,0.27,40.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202108,"VD","10 - 19",46,"altersklasse_covid19",89543,290,0.05,0.04,0.32,34.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202109,"VD","10 - 19",39,"altersklasse_covid19",89543,329,0.04,NA,0.37,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202110,"VD","10 - 19",23,"altersklasse_covid19",89543,352,0.03,NA,0.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202111,"VD","10 - 19",25,"altersklasse_covid19",89543,377,0.03,NA,0.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202052,"VD","20 - 29",0,"altersklasse_covid19",105425,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","20 - 29",4,"altersklasse_covid19",105425,4,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.041,4.1
202101,"VD","20 - 29",16,"altersklasse_covid19",105425,20,0.02,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202102,"VD","20 - 29",197,"altersklasse_covid19",105425,217,0.19,0.24,0.21,255.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.037,3.7
202103,"VD","20 - 29",400,"altersklasse_covid19",105425,617,0.38,0.31,0.59,330,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202104,"VD","20 - 29",620,"altersklasse_covid19",105425,1237,0.59,0.36,1.17,373.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.051,5.1
202105,"VD","20 - 29",554,"altersklasse_covid19",105425,1791,0.53,0.42,1.7,438.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.047,4.7
202106,"VD","20 - 29",519,"altersklasse_covid19",105425,2310,0.49,0.45,2.19,475.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.034,3.4
202107,"VD","20 - 29",310,"altersklasse_covid19",105425,2620,0.29,0.44,2.49,460,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.024,2.4
202108,"VD","20 - 29",469,"altersklasse_covid19",105425,3089,0.44,0.39,2.93,414.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202109,"VD","20 - 29",459,"altersklasse_covid19",105425,3548,0.44,NA,3.37,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.04,4
202110,"VD","20 - 29",289,"altersklasse_covid19",105425,3837,0.27,NA,3.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202111,"VD","20 - 29",300,"altersklasse_covid19",105425,4137,0.28,NA,3.92,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.017,1.7
202052,"VD","30 - 39",0,"altersklasse_covid19",116644,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","30 - 39",8,"altersklasse_covid19",116644,8,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.082,8.2
202101,"VD","30 - 39",23,"altersklasse_covid19",116644,31,0.02,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.083,8.3
202102,"VD","30 - 39",314,"altersklasse_covid19",116644,345,0.27,0.34,0.3,399.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202103,"VD","30 - 39",594,"altersklasse_covid19",116644,939,0.51,0.44,0.81,509.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202104,"VD","30 - 39",986,"altersklasse_covid19",116644,1925,0.85,0.51,1.65,588.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.082,8.2
202105,"VD","30 - 39",871,"altersklasse_covid19",116644,2796,0.75,0.61,2.4,707.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.073,7.3
202106,"VD","30 - 39",771,"altersklasse_covid19",116644,3567,0.66,0.65,3.06,761.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202107,"VD","30 - 39",563,"altersklasse_covid19",116644,4130,0.48,0.63,3.54,740.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.044,4.4
202108,"VD","30 - 39",856,"altersklasse_covid19",116644,4986,0.73,0.58,4.27,679.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.071,7.1
